label,url_length,num_dots,num_hyphen,num_slashes,https,subdomains,has_at_symbol,has_double_slash,has_ip,num_underscores,num_percent,num_digits,num_query_params,has_query,path_depth,suspicious_tld,brand_in_url,is_shortened,suspicious_word_count,url_entropy,hostname_length,digit_letter_ratio,num_special_chars,tld_in_path,longest_digit_run,uses_free_hosting,brand_on_free_hosting,brand_domain_mismatch,text_length,token_count,scam_keyword_count,scam_keyword_density,exclamation_count,caps_ratio,avg_word_length
0,23,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7623,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,23,2,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4686,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,34,3,1,3,0,0,0,0,1,0,0,12,0,0,1,0,0,0,1,4.0941,15,1.0,0,0,3,0,0,0,220,23,3,0.130435,1,0.0407,6.043
1,44,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1858,35,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,26,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.056,17,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,59,2,1,3,1,1,0,0,0,1,0,12,0,0,1,0,0,0,0,4.9145,21,0.0588,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,49,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2703,40,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4.007,23,0.1053,0,0,2,1,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0235,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,29,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.6856,10,0.0,0,0,0,0,0,0,183,19,0,0.0,0,0.0136,6.684
0,53,3,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1478,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,1,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3.8454,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3.9363,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,47,5,0,4,0,3,0,0,0,0,0,4,0,0,2,0,0,0,0,4.4083,25,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,18,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3083,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9387,9,0.0,0,0,0,0,0,0,164,19,0,0.0,0,0.0294,6.263
1,28,1,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.9677,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8868,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,21,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3.8442,6,0.0,0,0,0,0,0,0,238,25,2,0.08,1,0.0561,6.4
1,36,2,1,2,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,4.3083,29,0.3684,0,0,7,0,0,0,0,0,0,0.0,0,0.0,0.0
1,57,1,3,3,1,0,0,0,0,0,0,3,1,1,1,1,0,0,2,4.5211,19,0.0,1,0,0,0,0,0,211,24,6,0.25,1,0.061,5.125
1,48,1,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,4.3971,29,0.0,0,0,0,0,0,0,249,25,1,0.04,0,0.1641,6.6
0,29,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9523,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,46,1,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8817,35,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6842,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,39,1,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4.4387,24,0.0,0,0,0,0,0,0,238,25,2,0.08,1,0.0561,6.4
1,39,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.263,30,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,38,1,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4.0433,14,0.0,1,0,0,0,0,0,177,20,0,0.0,0,0.0284,6.05
1,29,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.8404,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,101,2,0,3,1,1,0,0,0,0,0,8,1,1,0,0,0,0,0,5.2927,24,0.0476,2,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
0,29,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8573,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,27,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6801,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,173,2,2,7,1,1,0,0,0,3,0,18,3,1,5,0,1,0,0,5.5934,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,33,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0438,15,0.0,0,0,0,0,0,0,145,17,0,0.0,0,0.0172,6.412
1,26,2,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6424,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,34,2,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1356,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,23,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,41,2,1,2,0,1,0,0,0,0,0,7,0,0,0,1,0,0,0,4.4546,34,0.2917,0,0,7,0,0,0,0,0,0,0.0,0,0.0,0.0
1,108,3,1,6,1,1,0,0,0,0,0,22,2,1,4,0,1,0,0,5.2293,15,0.0,2,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
1,32,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0153,23,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,42,2,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.1213,24,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4273,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,76,2,1,3,1,1,0,0,0,0,0,25,2,1,0,0,0,0,0,4.9005,25,0.1,2,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
1,36,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1835,27,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8635,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,38,1,0,4,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,4.5965,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,21,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.9395,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,33,2,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0061,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,24,1,1,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4.1368,17,0.25,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
1,25,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0537,16,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,50,1,3,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,4.1427,27,0.0,0,0,0,0,0,0,242,25,8,0.32,4,0.232,5.4
0,25,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9435,7,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,27,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6619,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8035,9,0.0,0,0,0,0,0,0,142,15,0,0.0,0,0.0259,6.333
0,22,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7201,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,35,2,1,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,4.4576,26,0.0952,0,0,2,1,0,0,0,0,0,0.0,0,0.0,0.0
1,29,1,0,3,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,4.1423,9,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,22,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3.7544,9,0.0,0,0,0,0,0,0,189,18,0,0.0,0,0.0191,7.056
0,18,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3083,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,65,1,3,3,1,0,0,0,0,0,0,4,1,1,1,1,0,0,4,4.7703,20,0.0,1,0,0,0,0,0,219,26,0,0.0,1,0.0636,6.0
1,36,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.1416,22,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,29,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9952,20,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,74,2,2,4,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,4.3544,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,27,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.9303,14,0.0,0,0,0,0,0,0,124,14,0,0.0,0,0.0404,5.5
1,47,1,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4.2563,23,0.0,0,0,0,0,0,0,229,29,2,0.068966,1,0.1868,6.103
0,28,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8424,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5778,8,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,23,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.056,16,0.0769,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5585,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,27,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8562,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,21,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5945,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,34,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8588,25,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,24,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.8868,10,0.0,0,0,0,0,0,0,190,18,0,0.0,0,0.019,7.111
1,56,2,0,5,1,0,0,0,0,0,0,7,0,0,3,0,0,0,1,4.8723,14,0.3,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
0,36,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9302,28,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,140,2,0,3,1,1,0,0,0,5,0,4,5,1,1,0,0,0,0,4.7654,32,0.0,5,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,47,2,0,5,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,3.9547,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,36,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.7499,12,0.0,0,0,0,0,0,0,145,15,0,0.0,0,0.0252,6.533
1,30,1,1,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,4.2817,10,0.2857,0,0,2,0,0,0,238,25,2,0.08,1,0.0561,6.4
1,76,2,1,3,1,1,0,0,0,0,0,24,2,1,0,0,0,0,0,4.7966,25,0.1,2,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
1,76,3,0,10,1,1,0,0,0,0,0,5,0,0,8,0,0,0,0,4.243,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,28,2,0,3,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4.182,19,0.1333,0,0,2,1,0,0,0,0,0,0.0,0,0.0,0.0
1,62,3,1,3,1,1,0,0,0,0,0,23,0,0,1,0,0,0,0,4.6436,43,1.3529,0,0,4,0,0,0,0,0,0,0.0,0,0.0,0.0
1,64,2,0,5,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4.8815,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4087,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,175,2,3,7,1,1,0,0,0,0,0,18,3,1,5,0,1,0,0,5.5879,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,30,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9396,22,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,56,1,1,3,1,0,0,0,0,0,0,8,1,1,1,1,0,0,4,4.7025,13,0.3333,1,0,3,0,0,0,211,24,6,0.25,1,0.061,5.125
1,84,2,0,6,1,1,0,0,0,2,0,8,0,0,4,0,1,0,0,5.1538,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,24,1,1,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,4.0535,17,0.25,0,0,3,0,0,0,0,0,0,0.0,0,0.0,0.0
1,62,3,1,3,1,1,0,0,0,0,0,25,0,0,1,0,0,0,0,4.7584,43,1.6667,0,0,10,0,0,0,0,0,0,0.0,0,0.0,0.0
1,65,2,1,3,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,4.7895,56,0.1277,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
0,33,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9226,25,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,60,3,2,3,1,2,0,0,0,0,0,8,0,0,1,0,0,0,0,4.8522,28,0.1429,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,39,2,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4.2723,26,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1403,23,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0153,24,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,43,1,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4.3152,10,0.0,1,0,0,0,0,0,143,15,0,0.0,0,0.0256,6.4
1,36,2,2,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4.2181,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,175,2,1,7,1,1,0,0,0,0,0,23,3,1,5,0,1,0,0,5.4828,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,37,1,2,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,4.4455,19,0.0,1,0,0,0,0,0,211,24,6,0.25,1,0.061,5.125
1,36,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0515,27,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,23,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6425,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,30,3,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8566,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,37,4,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9927,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7533,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,57,1,3,3,1,0,0,0,0,0,0,4,1,1,1,1,0,0,2,4.4989,24,0.0,1,0,0,0,0,0,240,24,2,0.083333,0,0.0567,6.375
0,42,2,2,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4.1416,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,50,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4.146,27,0.0,0,0,0,0,0,0,242,25,8,0.32,4,0.232,5.4
1,175,2,1,7,1,1,0,0,0,2,0,13,3,1,5,0,1,0,0,5.5662,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,27,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7784,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,32,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2653,23,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,116,3,0,6,1,1,0,0,0,0,0,9,3,1,4,0,1,0,0,5.0756,15,0.0,3,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
1,21,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6304,9,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,40,3,0,3,0,0,0,0,1,0,0,16,1,1,1,0,0,0,0,4.0552,14,1.0,1,0,3,0,0,0,242,25,8,0.32,4,0.232,5.4
0,25,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7337,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,40,1,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3.9062,25,0.0,0,0,0,0,0,0,250,25,4,0.16,1,0.045,5.92
0,29,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8664,11,0.0,0,0,0,0,0,0,191,18,0,0.0,0,0.0189,7.167
0,21,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5585,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,30,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6314,22,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,34,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0353,26,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,29,2,0,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9783,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,38,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3.951,20,0.0,0,0,0,0,0,0,220,23,3,0.130435,1,0.0407,6.043
1,253,3,2,4,1,2,0,0,0,1,0,34,1,1,2,0,0,0,0,5.8794,26,0.0455,1,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0
1,76,2,1,3,1,1,0,0,0,0,0,24,2,1,0,0,0,0,0,4.8613,25,0.1,2,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
0,57,4,0,6,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4.1588,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,120,3,3,6,1,1,0,0,0,0,0,16,2,1,4,0,1,0,1,5.3335,15,0.0,2,0,0,0,0,1,0,0,0,0.0,0,0.0,0.0
0,32,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3.9681,8,0.0,0,0,0,0,0,1,141,15,0,0.0,0,0.0261,6.267
1,38,2,0,3,1,1,0,0,0,0,0,8,0,0,0,0,0,0,0,3.9977,29,0.4211,0,0,8,1,0,0,0,0,0,0.0,0,0.0,0.0
1,27,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9266,18,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
1,175,2,2,7,1,1,0,0,0,2,0,14,3,1,5,0,1,0,0,5.5455,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6733,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,35,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9002,27,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,175,2,2,7,1,1,0,0,0,0,0,12,3,1,5,0,1,0,0,5.4825,15,0.0,3,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,22,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.516,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,64,1,3,3,1,0,0,0,0,0,0,6,1,1,1,1,0,0,2,4.714,21,0.0,1,0,0,0,0,0,240,24,2,0.083333,0,0.0567,6.375
1,26,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7193,17,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,40,2,1,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4.3153,31,0.12,0,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
1,30,1,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.7362,13,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,29,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4435,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,76,2,1,3,1,1,0,0,0,0,0,22,2,1,0,0,0,0,0,4.8071,25,0.1,2,0,2,0,0,0,0,0,0,0.0,0,0.0,0.0
0,27,2,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6438,15,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,28,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1375,19,0.0667,0,0,1,1,0,0,0,0,0,0.0,0,0.0,0.0
0,38,2,0,5,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3.9553,11,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,58,5,0,4,1,4,0,0,0,1,0,0,0,0,2,0,0,0,0,4.3824,36,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,25,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5933,9,0.0,0,0,0,0,0,0,119,14,0,0.0,0,0.0426,5.143
0,35,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.036,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,71,1,0,3,1,0,0,0,0,0,0,3,2,1,1,0,0,0,0,4.9596,7,0.0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,97,2,6,6,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,4.3244,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6464,12,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,48,2,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,4.2228,21,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,37,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.894,29,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,64,1,3,3,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,4.5649,29,0.0,1,0,0,0,0,0,220,23,3,0.130435,1,0.0407,6.043
0,25,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8333,16,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,21,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.8442,6,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,44,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.1896,29,0.0,0,0,0,0,0,0,211,24,6,0.25,1,0.061,5.125
0,34,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9764,25,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
0,28,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8963,20,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,22,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.9706,7,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,38,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0304,29,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,39,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2117,30,0.0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0
0,20,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4087,10,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,27,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8562,18,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
1,47,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.2325,26,0.0,0,0,0,0,0,0,219,26,0,0.0,1,0.0636,6.0
0,23,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6097,14,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0
